measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),United States Virgin Islands,Both,Age-standardized,Headache disorders,Rate,2000,561.2807233,1235.875422,107.3923012
DALYs (Disability-Adjusted Life Years),Trinidad and Tobago,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,1317.261058,1742.890187,952.075853
DALYs (Disability-Adjusted Life Years),Trinidad and Tobago,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,1836.471239,2385.634539,1364.1533
DALYs (Disability-Adjusted Life Years),Trinidad and Tobago,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,1579.082759,2069.674039,1156.650412
DALYs (Disability-Adjusted Life Years),Mexico,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,1540.356996,2038.054849,1112.67382
DALYs (Disability-Adjusted Life Years),Mexico,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,2376.23104,3093.739772,1737.839273
DALYs (Disability-Adjusted Life Years),Mexico,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,1975.293583,2582.955666,1438.175699
DALYs (Disability-Adjusted Life Years),Iraq,Male,Age-standardized,Headache disorders,Rate,2000,505.7007977,1077.214714,129.1301873
DALYs (Disability-Adjusted Life Years),Iraq,Female,Age-standardized,Headache disorders,Rate,2000,823.2855366,1842.512609,190.4648948
DALYs (Disability-Adjusted Life Years),Iraq,Both,Age-standardized,Headache disorders,Rate,2000,659.5290171,1422.729961,156.669474
DALYs (Disability-Adjusted Life Years),Rwanda,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,1216.617585,1621.664667,873.2034677
DALYs (Disability-Adjusted Life Years),Rwanda,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,1099.027048,1516.708921,769.8317241
DALYs (Disability-Adjusted Life Years),Rwanda,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,1153.228602,1560.662535,822.6876206
DALYs (Disability-Adjusted Life Years),Ethiopia,Male,Age-standardized,Headache disorders,Rate,2000,283.0801458,581.1387063,83.11338731
DALYs (Disability-Adjusted Life Years),Ethiopia,Female,Age-standardized,Headache disorders,Rate,2000,431.0851397,878.7684075,126.202787
DALYs (Disability-Adjusted Life Years),Ethiopia,Both,Age-standardized,Headache disorders,Rate,2000,356.5245731,729.8077766,105.0405492
DALYs (Disability-Adjusted Life Years),Slovenia,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,1479.011904,1975.355786,1058.095208
DALYs (Disability-Adjusted Life Years),Slovenia,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,1512.6356,2017.28428,1081.342938
DALYs (Disability-Adjusted Life Years),Slovenia,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,1493.287784,1987.756234,1062.747111
DALYs (Disability-Adjusted Life Years),Cuba,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,1239.627858,1654.567788,888.0841603
DALYs (Disability-Adjusted Life Years),Cuba,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,1786.491269,2340.17017,1309.130564
DALYs (Disability-Adjusted Life Years),Cuba,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,1515.972015,2003.874501,1097.004932
DALYs (Disability-Adjusted Life Years),Switzerland,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,2040.270199,2702.782196,1474.786097
DALYs (Disability-Adjusted Life Years),Switzerland,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,2920.270502,3812.343695,2121.809471
DALYs (Disability-Adjusted Life Years),Switzerland,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,2494.889376,3271.494763,1808.699014
DALYs (Disability-Adjusted Life Years),Norway,Male,Age-standardized,Musculoskeletal disorders,Rate,2010,1576.192343,2116.911721,1117.912796
DALYs (Disability-Adjusted Life Years),Norway,Female,Age-standardized,Musculoskeletal disorders,Rate,2010,2227.939964,3001.624124,1581.83796
DALYs (Disability-Adjusted Life Years),Norway,Both,Age-standardized,Musculoskeletal disorders,Rate,2010,1905.856069,2558.677393,1349.538562
DALYs (Disability-Adjusted Life Years),Honduras,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,1401.269001,1871.85407,1008.783434
DALYs (Disability-Adjusted Life Years),Honduras,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,2202.131872,2842.070285,1610.225014
DALYs (Disability-Adjusted Life Years),Honduras,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,1812.001006,2360.438523,1315.401524
DALYs (Disability-Adjusted Life Years),Comoros,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,1281.986762,1706.663088,909.8748061
DALYs (Disability-Adjusted Life Years),Comoros,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,1264.965628,1684.561891,907.2452317
DALYs (Disability-Adjusted Life Years),Comoros,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,1274.171981,1700.375576,910.6121416
DALYs (Disability-Adjusted Life Years),Canada,Male,Age-standardized,Musculoskeletal disorders,Rate,2010,2153.827354,2856.103182,1550.773223
DALYs (Disability-Adjusted Life Years),Canada,Female,Age-standardized,Musculoskeletal disorders,Rate,2010,2838.563706,3735.55523,2048.473285
DALYs (Disability-Adjusted Life Years),Canada,Both,Age-standardized,Musculoskeletal disorders,Rate,2010,2506.428165,3283.579871,1809.791041
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Male,Age-standardized,Musculoskeletal disorders,Rate,2000,1712.73475,2284.697786,1213.6612
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Female,Age-standardized,Musculoskeletal disorders,Rate,2000,2271.834165,3010.465839,1625.553585
DALYs (Disability-Adjusted Life Years),Iran (Islamic Republic of),Both,Age-standardized,Musculoskeletal disorders,Rate,2000,1984.740191,2632.030309,1416.61794
DALYs (Disability-Adjusted Life Years),Samoa,Male,Age-standardized,Headache disorders,Rate,2010,443.3151348,950.3335429,89.47443181
DALYs (Disability-Adjusted Life Years),Samoa,Female,Age-standardized,Headache disorders,Rate,2010,672.316454,1538.806051,106.3023849
DALYs (Disability-Adjusted Life Years),Samoa,Both,Age-standardized,Headache disorders,Rate,2010,553.9456501,1231.969234,97.25880238
DALYs (Disability-Adjusted Life Years),Qatar,Male,Age-standardized,Headache disorders,Rate,2000,507.9038772,1082.908414,127.1176291
DALYs (Disability-Adjusted Life Years),Qatar,Female,Age-standardized,Headache disorders,Rate,2000,824.3854204,1826.269511,186.1539777
DALYs (Disability-Adjusted Life Years),Qatar,Both,Age-standardized,Headache disorders,Rate,2000,606.6039867,1314.693146,145.029412
DALYs (Disability-Adjusted Life Years),Sudan,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,1371.866613,1829.045736,973.4828161
DALYs (Disability-Adjusted Life Years),Sudan,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,1688.827873,2229.567981,1216.587739
DALYs (Disability-Adjusted Life Years),Sudan,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,1524.719754,2027.984836,1090.441712
DALYs (Disability-Adjusted Life Years),Solomon Islands,Male,Age-standardized,Headache disorders,Rate,2010,441.7057391,952.323482,87.09085685
DALYs (Disability-Adjusted Life Years),Solomon Islands,Female,Age-standardized,Headache disorders,Rate,2010,668.8817059,1518.437395,105.6115168
DALYs (Disability-Adjusted Life Years),Solomon Islands,Both,Age-standardized,Headache disorders,Rate,2010,553.0024292,1230.080187,95.72248669
DALYs (Disability-Adjusted Life Years),Portugal,Male,Age-standardized,Musculoskeletal disorders,Rate,2010,1783.586511,2376.328575,1281.087017
DALYs (Disability-Adjusted Life Years),Portugal,Female,Age-standardized,Musculoskeletal disorders,Rate,2010,2682.245179,3541.78244,1928.937722
DALYs (Disability-Adjusted Life Years),Portugal,Both,Age-standardized,Musculoskeletal disorders,Rate,2010,2256.978854,2985.214312,1624.621819
DALYs (Disability-Adjusted Life Years),South Sudan,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,1200.493414,1613.104655,854.8864882
DALYs (Disability-Adjusted Life Years),South Sudan,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,1206.18902,1613.052691,862.8600879
DALYs (Disability-Adjusted Life Years),South Sudan,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,1201.291039,1606.100551,858.0814164
DALYs (Disability-Adjusted Life Years),United States of America,Male,Age-standardized,Musculoskeletal disorders,Rate,2010,2640.708273,3444.770872,1903.152981
DALYs (Disability-Adjusted Life Years),United States of America,Female,Age-standardized,Musculoskeletal disorders,Rate,2010,3458.68913,4511.18717,2528.791274
DALYs (Disability-Adjusted Life Years),United States of America,Both,Age-standardized,Musculoskeletal disorders,Rate,2010,3062.51874,3996.95067,2225.326469
DALYs (Disability-Adjusted Life Years),Eswatini,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,1328.80613,1764.55187,970.4915155
DALYs (Disability-Adjusted Life Years),Eswatini,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,1350.772129,1792.331633,991.6293587
DALYs (Disability-Adjusted Life Years),Eswatini,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,1343.136,1782.824734,977.4540692
DALYs (Disability-Adjusted Life Years),Nauru,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,1614.267366,2136.610671,1158.603504
DALYs (Disability-Adjusted Life Years),Nauru,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,2140.084932,2824.934789,1565.179123
DALYs (Disability-Adjusted Life Years),Nauru,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,1860.646279,2451.073264,1356.359316
DALYs (Disability-Adjusted Life Years),Vanuatu,Male,Age-standardized,Musculoskeletal disorders,Rate,2010,1677.734607,2220.604884,1199.237792
DALYs (Disability-Adjusted Life Years),Vanuatu,Female,Age-standardized,Musculoskeletal disorders,Rate,2010,2211.965895,2909.713903,1601.695987
DALYs (Disability-Adjusted Life Years),Vanuatu,Both,Age-standardized,Musculoskeletal disorders,Rate,2010,1938.912877,2544.361271,1400.709311
DALYs (Disability-Adjusted Life Years),Guinea,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,1231.990092,1643.562944,871.6446524
DALYs (Disability-Adjusted Life Years),Guinea,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,1372.916212,1808.871459,980.6535983
DALYs (Disability-Adjusted Life Years),Guinea,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,1304.120165,1728.537927,925.5565941
DALYs (Disability-Adjusted Life Years),Lao People's Democratic Republic,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,1569.552203,2084.790936,1126.441158
DALYs (Disability-Adjusted Life Years),Lao People's Democratic Republic,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,1991.84571,2615.779074,1444.414331
DALYs (Disability-Adjusted Life Years),Lao People's Democratic Republic,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,1787.309447,2357.528002,1292.405137
DALYs (Disability-Adjusted Life Years),Somalia,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,1195.255803,1609.779015,845.6804172
DALYs (Disability-Adjusted Life Years),Somalia,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,1178.829905,1597.358094,831.0480874
DALYs (Disability-Adjusted Life Years),Somalia,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,1188.482605,1610.610049,829.4193723
DALYs (Disability-Adjusted Life Years),Gabon,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,1316.988933,1743.326078,952.5908278
DALYs (Disability-Adjusted Life Years),Gabon,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,1499.851256,1962.513681,1078.072787
DALYs (Disability-Adjusted Life Years),Gabon,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,1413.840874,1860.224916,1017.927766
DALYs (Disability-Adjusted Life Years),Japan,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,1856.812056,2471.500869,1328.075749
DALYs (Disability-Adjusted Life Years),Japan,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,2950.802614,3907.424276,2114.365613
DALYs (Disability-Adjusted Life Years),Japan,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,2423.283905,3200.870314,1735.157931
DALYs (Disability-Adjusted Life Years),Argentina,Male,Age-standardized,Headache disorders,Rate,2010,357.9902459,733.0535856,100.4953751
DALYs (Disability-Adjusted Life Years),Argentina,Female,Age-standardized,Headache disorders,Rate,2010,611.8514856,1290.348919,146.2566254
DALYs (Disability-Adjusted Life Years),Argentina,Both,Age-standardized,Headache disorders,Rate,2010,487.5975223,1017.999925,123.3347084
DALYs (Disability-Adjusted Life Years),Qatar,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,1545.030815,2041.435072,1113.625615
DALYs (Disability-Adjusted Life Years),Qatar,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,1886.995684,2474.272859,1365.078436
DALYs (Disability-Adjusted Life Years),Qatar,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,1649.609003,2178.52992,1191.813136
DALYs (Disability-Adjusted Life Years),Finland,Male,Age-standardized,Headache disorders,Rate,2010,479.4955663,1039.921506,87.76891368
DALYs (Disability-Adjusted Life Years),Finland,Female,Age-standardized,Headache disorders,Rate,2010,957.0721095,2129.749495,182.6066344
DALYs (Disability-Adjusted Life Years),Finland,Both,Age-standardized,Headache disorders,Rate,2010,715.5619652,1567.016184,136.6408565
DALYs (Disability-Adjusted Life Years),Chile,Male,Age-standardized,Headache disorders,Rate,2010,338.156538,679.1147468,100.931547
DALYs (Disability-Adjusted Life Years),Chile,Female,Age-standardized,Headache disorders,Rate,2010,662.5772779,1432.592487,146.0241008
DALYs (Disability-Adjusted Life Years),Chile,Both,Age-standardized,Headache disorders,Rate,2010,502.826359,1057.362409,123.6553626
DALYs (Disability-Adjusted Life Years),Cuba,Male,Age-standardized,Headache disorders,Rate,2010,389.6554634,835.6155875,79.47208175
DALYs (Disability-Adjusted Life Years),Cuba,Female,Age-standardized,Headache disorders,Rate,2010,712.5323399,1600.344452,132.469197
DALYs (Disability-Adjusted Life Years),Cuba,Both,Age-standardized,Headache disorders,Rate,2010,550.1427943,1211.313853,106.7729079
DALYs (Disability-Adjusted Life Years),Dominica,Male,Age-standardized,Headache disorders,Rate,2010,388.1292471,829.4129274,82.24527447
DALYs (Disability-Adjusted Life Years),Dominica,Female,Age-standardized,Headache disorders,Rate,2010,711.4560706,1615.478557,131.3037454
DALYs (Disability-Adjusted Life Years),Dominica,Both,Age-standardized,Headache disorders,Rate,2010,545.606266,1191.085951,106.7714776
DALYs (Disability-Adjusted Life Years),Uruguay,Male,Age-standardized,Headache disorders,Rate,2010,348.4509877,716.6949187,99.27151387
DALYs (Disability-Adjusted Life Years),Uruguay,Female,Age-standardized,Headache disorders,Rate,2010,636.6776191,1368.560052,147.4531632
DALYs (Disability-Adjusted Life Years),Uruguay,Both,Age-standardized,Headache disorders,Rate,2010,496.0169328,1051.230747,122.9127038
DALYs (Disability-Adjusted Life Years),Slovenia,Male,Age-standardized,Headache disorders,Rate,2000,416.9636843,847.583637,121.5898746
DALYs (Disability-Adjusted Life Years),Slovenia,Female,Age-standardized,Headache disorders,Rate,2000,741.3413927,1556.703362,195.3600846
DALYs (Disability-Adjusted Life Years),Slovenia,Both,Age-standardized,Headache disorders,Rate,2000,578.8638691,1211.433899,158.8012213
DALYs (Disability-Adjusted Life Years),Maldives,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,1545.515965,2072.848924,1111.899605
DALYs (Disability-Adjusted Life Years),Maldives,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,1979.92134,2609.344812,1440.467572
DALYs (Disability-Adjusted Life Years),Maldives,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,1749.169853,2325.435668,1263.487562
DALYs (Disability-Adjusted Life Years),Ghana,Male,Age-standardized,Headache disorders,Rate,2000,485.507145,1050.614921,100.2053616
DALYs (Disability-Adjusted Life Years),Ghana,Female,Age-standardized,Headache disorders,Rate,2000,718.9208285,1583.779205,142.3034192
DALYs (Disability-Adjusted Life Years),Ghana,Both,Age-standardized,Headache disorders,Rate,2000,604.6187167,1313.768072,121.7495281
DALYs (Disability-Adjusted Life Years),Tuvalu,Male,Age-standardized,Musculoskeletal disorders,Rate,2000,1596.499986,2116.331294,1141.035892
DALYs (Disability-Adjusted Life Years),Tuvalu,Female,Age-standardized,Musculoskeletal disorders,Rate,2000,2113.066916,2784.354576,1532.918097
DALYs (Disability-Adjusted Life Years),Tuvalu,Both,Age-standardized,Musculoskeletal disorders,Rate,2000,1877.071966,2470.668105,1354.247238
